subject,window,window_index,window_sec,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,n_peaks,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec_raw,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
S14,window17,17,60,0,baseline,1,1020.0,1080.0,1.0,73,1.0,71,0.8248697916666666,0.8210827464788732,0.1152320338713715,0.18720214437111252,0.1152320338713715,0.0006108692175315862,0.0035847558139634407,0.17040748358705812
S14,window18,18,60,0,baseline,1,1080.0,1140.0,1.0,74,1.0,72,0.8086472602739726,0.8049045138888888,0.10549263668406132,0.16538025033450707,0.10549263668406132,0.00040975093021646886,0.0014804008013552421,0.2767837803393242
S14,window19,19,60,0,baseline,1,1140.0,1200.0,1.0,75,1.0,65,0.8034206081081081,0.8189903846153846,0.11065162610403634,0.16328171725411614,0.11065162610403634,0.0017143413745076452,0.0013460227222346494,1.273634795452426
S14,window20,20,60,1,stress,2,1920.0,1980.0,1.0,113,1.0,81,0.5320870535714286,0.44232253086419754,0.06272346121265919,0.08526011441098938,0.06272346121265919,0.0005502625160317964,0.0010128056339638635,0.543305149160959
S14,window21,21,60,1,stress,2,1980.0,2040.0,1.0,106,1.0,78,0.5619047619047619,0.46794871794871795,0.06528727946955541,0.10143364078126575,0.06528727946955541,0.0009870726106637046,0.000809907094093323,1.2187479500580438
S14,window22,22,60,1,stress,2,2040.0,2100.0,1.0,111,1.0,82,0.54375,0.4563643292682927,0.053781021965331646,0.07583447801333873,0.053781021965331646,0.000353062521229159,0.0001419650038948058,2.486968700333877
S14,window23,23,60,1,stress,2,2100.0,2160.0,1.0,118,1.0,96,0.5101495726495726,0.44970703125,0.0490595103525328,0.07017072695257355,0.0490595103525328,0.0003069074227290367,0.0003160834896534323,0.9709694836182154
S14,window24,24,60,1,stress,2,2160.0,2220.0,1.0,105,1.0,72,0.5655048076923077,0.4789496527777778,0.06310254915571067,0.09103310852976267,0.06310254915571067,0.0011156829055976396,0.001098499438186292,1.0156426729172652
S14,window25,25,60,1,stress,2,2220.0,2280.0,1.0,110,0.9908256880733946,90,0.5478784403669725,0.45208333333333334,0.04760997867511016,0.05574937175289688,0.04760997867511016,0.000816829640996183,0.00028711429096749195,2.844963370662268
S14,window26,26,60,1,stress,2,2280.0,2340.0,1.0,121,1.0,105,0.49583333333333335,0.4505952380952381,0.038522989131296356,0.03460098358289611,0.038522989131296356,0.00031991829967744045,5.9964911904343965e-05,5.3350916313822685
S14,window27,27,60,1,stress,2,2340.0,2400.0,1.0,123,1.0,120,0.4887295081967213,0.48216145833333335,0.02640084336086502,0.03035077015414238,0.02640084336086502,0.0004236944920489862,9.875583495156012e-05,4.29032362752853
S14,window28,28,60,1,stress,2,2400.0,2460.0,1.0,119,1.0,115,0.504634533898305,0.4941576086956522,0.03181959629555501,0.025973045554858153,0.03181959629555501,0.0006867941016865225,0.00026402900233359305,2.6012070477726454
S14,window29,29,60,1,stress,2,2460.0,2520.0,1.0,111,1.0,108,0.5367897727272727,0.5322627314814815,0.039337754061745084,0.04929500795800158,0.039337754061745084,0.0004944898422322882,0.0002512780379700716,1.9678991694896324
S14,window30,30,60,2,meditation,4,4980.0,5040.0,1.0,78,1.0,72,0.773336038961039,0.7855902777777778,0.1102464730441425,0.16461958988832404,0.1102464730441425,0.0005066420304322979,0.0013815837136003553,0.36671106169311146
S14,window31,31,60,2,meditation,4,5040.0,5100.0,1.0,78,1.0,76,0.768060064935065,0.7711759868421053,0.10659965527130166,0.1682767283128201,0.10659965527130166,0.0005472569109638394,0.0025500670192672523,0.21460491305875193
S14,window32,32,60,2,meditation,4,5100.0,5160.0,1.0,77,1.0,74,0.7791940789473685,0.7793496621621622,0.10946402936375048,0.18515767241954062,0.10946402936375048,0.0003220770695240235,0.0012214749975867384,0.26367880649243697
S14,window33,33,60,2,meditation,4,5160.0,5220.0,1.0,77,1.0,75,0.7831003289473685,0.78625,0.0962229399190581,0.15718680316593703,0.0962229399190581,0.000606042808505039,0.0007700666573410419,0.7870004534382
S14,window34,34,60,2,meditation,4,5220.0,5280.0,1.0,79,1.0,76,0.7624198717948718,0.7619243421052632,0.11374800113727304,0.17572394899386937,0.11374800113727304,0.0012828895924780499,0.002198858200093337,0.5834344353917837
S14,window35,35,60,2,meditation,4,5280.0,5340.0,1.0,77,1.0,71,0.7843338815789473,0.788512323943662,0.10383779832240453,0.15548921930934173,0.10383779832240453,0.0007133509547208853,0.0018234381234795158,0.39121204363088385
S15,window1,1,60,0,baseline,1,120.0,180.0,1.0,78,0.948051948051948,45,0.7727272727272727,0.6836805555555555,0.11558067635601367,0.16741037608190945,0.11558067635601367,0.003510435330570101,0.0016442040903980877,2.135036247063568
S15,window2,2,60,0,baseline,1,180.0,240.0,1.0,72,0.9436619718309859,49,0.8378080985915493,0.7439413265306123,0.11632083123569383,0.16695125442525632,0.11632083123569383,0.0012887907334089893,0.0033331434915005458,0.38665924125240386
S15,window3,3,60,0,baseline,1,240.0,300.0,1.0,75,0.9864864864864865,56,0.793285472972973,0.7131696428571429,0.09647403029006386,0.14690824091928947,0.09647403029006386,0.0009933591343470566,0.003147376358134167,0.3156149825488113
S15,window4,4,60,0,baseline,1,300.0,360.0,1.0,80,0.9873417721518988,64,0.743868670886076,0.714111328125,0.09365553865363067,0.1199048378460556,0.09365553865363067,0.0030537847845196696,0.0015417871452466667,1.9806785871412245
S15,window5,5,60,0,baseline,1,360.0,420.0,1.0,87,1.0,67,0.6867732558139535,0.6989272388059702,0.07997265201063808,0.10308984134364343,0.07997265201063808,0.0013458994860237978,0.0027887884664217705,0.48261081908112236
S15,window6,6,60,0,baseline,1,420.0,480.0,1.0,76,0.9866666666666667,51,0.785625,0.7175245098039216,0.10583120757748504,0.1381200508163098,0.10583120757748504,0.0014852489338037507,0.001228618988874304,1.2088767528854316
S15,window7,7,60,0,baseline,1,480.0,540.0,1.0,83,1.0,67,0.7164634146341463,0.7467350746268657,0.08261523928615025,0.10001183642070785,0.08261523928615025,0.002886749905460009,0.0017497287139823432,1.6498271317099389
S15,window8,8,60,0,baseline,1,540.0,600.0,1.0,87,0.9883720930232558,47,0.6696947674418605,0.6037234042553191,0.09558409442211686,0.1369538932848189,0.09558409442211686,0.0017315300261442125,0.0017341059948033468,0.9985145264090812
S15,window9,9,60,0,baseline,1,600.0,660.0,1.0,79,0.9871794871794872,52,0.7612179487179487,0.7496995192307693,0.11042126572924994,0.15961451149382302,0.11042126572924994,0.0017096386168200888,0.0006738367151728057,2.5371704721991164
S15,window10,10,60,0,baseline,1,660.0,720.0,1.0,85,0.9880952380952381,67,0.7020089285714286,0.7028917910447762,0.08362159039610673,0.12349652165847597,0.08362159039610673,0.0005633350460748892,0.00287781239017837,0.19575113652213202
S15,window11,11,60,0,baseline,1,720.0,780.0,1.0,79,1.0,64,0.766426282051282,0.76611328125,0.10951333153797257,0.1617580743059666,0.10951333153797257,0.00213442146185763,0.0028469838720941534,0.749713225557409
S15,window12,12,60,0,baseline,1,780.0,840.0,1.0,82,1.0,63,0.7361111111111112,0.7199900793650794,0.08559530478469118,0.10951891453593317,0.08559530478469118,0.0024537346924973424,0.0018714440730219141,1.3111450819554413
S15,window13,13,60,0,baseline,1,840.0,900.0,1.0,86,1.0,72,0.6931985294117647,0.7048611111111112,0.07630499654721824,0.0897587913521567,0.07630499654721824,0.0007996145688501221,0.0004440603195793281,1.800689081176227
S15,window14,14,60,0,baseline,1,900.0,960.0,1.0,82,0.9876543209876543,68,0.7368827160493827,0.7125459558823529,0.06683816641081515,0.08710096913712767,0.06683816641081515,0.0008720306694988772,0.001776315806643411,0.4909209647504613
S15,window15,15,60,0,baseline,1,960.0,1020.0,1.0,83,0.9878048780487805,57,0.7124618902439024,0.6987390350877193,0.08125602973814182,0.1077890437734248,0.08125602973814182,0.0007433244097527425,0.0019902732265424886,0.37347857562453823
S15,window16,16,60,0,baseline,1,1020.0,1080.0,1.0,81,1.0,54,0.7373046875,0.6843171296296297,0.12396050818111481,0.18770870852753602,0.12396050818111481,0.0013318397774501607,0.0030277530973146175,0.4398772735568826
S15,window17,17,60,0,baseline,1,1080.0,1140.0,1.0,82,0.9876543209876543,53,0.7337962962962963,0.7258254716981132,0.10291153389557348,0.14094181726288824,0.10291153389557348,0.002958012871816011,0.002671401660011138,1.107288700196315
S15,window18,18,60,0,baseline,1,1140.0,1200.0,1.0,85,1.0,60,0.7053571428571429,0.6864583333333333,0.10612226799257962,0.15792272015214986,0.10612226799257962,0.0007365877308289517,0.003208945262802159,0.22954200539579742
S15,window19,19,60,0,baseline,1,1200.0,1260.0,1.0,84,1.0,70,0.7191265060240963,0.7421875,0.10200795169897996,0.11638082867297644,0.10200795169897996,0.0032010642557460636,0.0016251757507441975,1.969672667267056
S15,window20,20,60,1,stress,2,3120.0,3180.0,1.0,85,0.9761904761904762,41,0.7033110119047619,0.5967987804878049,0.10121566670993765,0.15730115175595505,0.10121566670993765,0.002575521380037064,0.0010296262445150751,2.5014138807719126
S15,window21,21,60,1,stress,2,3180.0,3240.0,1.0,81,0.9625,43,0.7376953125,0.6453488372093024,0.09323592604583633,0.126983884780895,0.09323592604583633,0.0009008701399907872,0.0008140156675037718,1.1066987724614195
S15,window22,22,60,1,stress,2,3240.0,3300.0,1.0,81,0.95,58,0.7439453125,0.7117456896551724,0.11132696380191082,0.16214219210472738,0.11132696380191082,0.0014420727210071,0.0016559856741822606,0.8708243938880735
S15,window23,23,60,1,stress,2,3300.0,3360.0,1.0,72,0.8732394366197183,32,0.8336267605633803,0.64306640625,0.11152390782245397,0.1385089449190219,0.11152390782245397,0.002869386807322608,0.0013977187851464813,2.052907092482051
S15,window24,24,60,1,stress,2,3360.0,3420.0,1.0,86,1.0,43,0.6876838235294118,0.6798691860465116,0.10663469670693185,0.13095026716367592,0.10663469670693185,0.00301596905360839,0.002703691158393605,1.11550057936363
S15,window25,25,60,1,stress,2,3420.0,3480.0,1.0,79,1.0,64,0.7660256410256411,0.765380859375,0.09744086355064722,0.14823176532039278,0.09744086355064722,0.0013541170412584805,0.002227926264069681,0.6077925751388912
S15,window26,26,60,1,stress,2,3480.0,3540.0,1.0,90,1.0,72,0.6648525280898876,0.6651475694444444,0.07465498573527468,0.11227603880991291,0.07465498573527468,0.0007582373740029551,0.00179618445046346,0.4221378120756535
S15,window27,27,60,1,stress,2,3540.0,3600.0,1.0,86,1.0,71,0.6954044117647059,0.7304137323943662,0.07429976396905957,0.10597390598633231,0.07429976396905957,0.0004763871659217258,0.0014909623834299113,0.31951655602860507
S15,window28,28,60,1,stress,2,3600.0,3660.0,1.0,76,0.9866666666666667,65,0.7870833333333334,0.7418269230769231,0.09632316822388262,0.14429351224424905,0.09632316822388262,0.0010801268829108424,0.0010492767377964247,1.0294013428518445
S15,window29,29,60,1,stress,2,3660.0,3720.0,1.0,78,0.987012987012987,55,0.7518262987012987,0.7380681818181818,0.11955333969847037,0.1703823017850565,0.11955333969847037,0.005160975718704111,0.0033206121865888664,1.5542241697323218
S15,window30,30,60,1,stress,2,3720.0,3780.0,1.0,84,1.0,68,0.7063253012048193,0.7150735294117647,0.09455527492540923,0.13906158288310694,0.09455527492540923,0.0006398390516618804,0.0026392751730870434,0.242429837626021
S15,window31,31,60,2,meditation,4,4740.0,4800.0,1.0,70,1.0,55,0.855072463768116,0.8536931818181818,0.13514787107381723,0.21284184105940154,0.13514787107381723,0.0026992212162289487,0.00450311595007331,0.5994118841610121
S15,window32,32,60,2,meditation,4,4800.0,4860.0,1.0,69,1.0,58,0.8635110294117647,0.8467133620689655,0.1285676521075106,0.19094065395649334,0.1285676521075106,0.0016482287728034899,0.005731824838769374,0.287557421792632
S15,window33,33,60,2,meditation,4,4860.0,4920.0,1.0,64,1.0,51,0.9379960317460317,0.8780637254901961,0.10346051739504367,0.14545523903421287,0.10346051739504367,0.0015463919272297928,0.002195521125070006,0.7043393523168604
S15,window34,34,60,2,meditation,4,4920.0,4980.0,1.0,66,1.0,54,0.9086538461538461,0.8729745370370371,0.12676154245519025,0.20452619039859482,0.12676154245519025,0.001983807943429846,0.003630962289387379,0.5463587295379366
S15,window35,35,60,2,meditation,4,4980.0,5040.0,1.0,68,1.0,63,0.882929104477612,0.8826884920634921,0.10567630099399651,0.15471778988225104,0.10567630099399651,0.0022965331419496564,0.0036075893234073808,0.6365838614303728
S16,window1,1,60,0,baseline,1,120.0,180.0,1.0,76,1.0,46,0.7785416666666667,0.7897418478260869,0.13993287259610795,0.20521097714032963,0.13993287259610795,0.0032812455498881753,0.004759097704917311,0.6894679944263062
S16,window2,2,60,0,baseline,1,180.0,240.0,1.0,65,1.0,56,0.931640625,0.9991629464285714,0.1483910771762069,0.23294068694919665,0.1483910771762069,0.0013440860858983357,0.0033355171935719238,0.4029618220792281
S16,window3,3,60,0,baseline,1,240.0,300.0,1.0,72,0.9859154929577465,51,0.8340669014084507,0.882046568627451,0.13356507960794492,0.18466608378367697,0.13356507960794492,0.0011065006715641947,0.004683494170257168,0.23625537501276264
S16,window4,4,60,0,baseline,1,300.0,360.0,1.0,73,1.0,49,0.822265625,0.8698979591836735,0.13501743952329606,0.16772632699796763,0.13501743952329606,0.00102941305176615,0.0022252473037654564,0.4626061337201608
S16,window5,5,60,0,baseline,1,360.0,420.0,1.0,69,1.0,51,0.8660386029411765,0.9405637254901961,0.14250243241076085,0.19309364632219259,0.14250243241076085,0.003912987448183727,0.004376885167872291,0.8940119052942674
S16,window6,6,60,0,baseline,1,420.0,480.0,1.0,68,1.0,47,0.886660447761194,0.9315159574468085,0.13962607648545305,0.2321794811799231,0.13962607648545305,0.003395765338784022,0.0036662707940715447,0.9262178190097313
S16,window7,7,60,0,baseline,1,480.0,540.0,1.0,78,0.987012987012987,45,0.7741477272727273,0.8527777777777777,0.1219012119644225,0.1591701557903308,0.1219012119644225,0.002097064347696258,0.0043346377820634,0.48379229202814755
S16,window8,8,60,0,baseline,1,540.0,600.0,1.0,72,1.0,52,0.8195422535211268,0.8100961538461539,0.11734303041975572,0.16691540874488067,0.11734303041975572,0.0023495559484219466,0.002981691875940523,0.787994214754608
S16,window9,9,60,0,baseline,1,600.0,660.0,1.0,73,0.9722222222222222,43,0.8279079861111112,0.845203488372093,0.11735399768527266,0.1896117440119728,0.11735399768527266,0.00164850622368158,0.002630521605499899,0.6266841603714185
S16,window10,10,60,0,baseline,1,660.0,720.0,1.0,62,1.0,51,0.9633709016393442,0.9819240196078431,0.1342464240733801,0.22698774746668596,0.1342464240733801,0.0027128948850440268,0.006261457020587046,0.43326894620921286
S16,window11,11,60,0,baseline,1,720.0,780.0,1.0,74,1.0,55,0.8127140410958904,0.8460227272727273,0.11034143572573511,0.13920320337084094,0.11034143572573511,0.0023079037401286533,0.0022821947912960907,1.0112650107390535
S16,window12,12,60,0,baseline,1,780.0,840.0,1.0,74,1.0,53,0.8043664383561644,0.8490566037735849,0.11841216981842345,0.14277864751950833,0.11841216981842345,0.006553682421658007,0.0031034026351805053,2.1117731703146605
S16,window13,13,60,0,baseline,1,840.0,900.0,1.0,72,1.0,47,0.8261443661971831,0.8746675531914894,0.13392697149769736,0.16508641408925154,0.13392697149769736,0.0028680447288695916,0.0029074846160238085,0.9864350487232659
S16,window14,14,60,0,baseline,1,900.0,960.0,1.0,68,1.0,53,0.8901585820895522,0.9360259433962265,0.13328471652626706,0.16632200941940214,0.13328471652626706,0.00292819740981547,0.005157293416420529,0.5677779357079541
S16,window15,15,60,0,baseline,1,960.0,1020.0,1.0,72,1.0,50,0.832306338028169,0.8921875,0.15713033254674286,0.2253137870055801,0.15713033254674286,0.007053181140139746,0.006307385845609374,1.1182415841976001
S16,window16,16,60,0,baseline,1,1020.0,1080.0,1.0,68,0.9850746268656716,41,0.8733675373134329,0.8776676829268293,0.1660387448580042,0.2082584500836641,0.1660387448580042,0.006200132839334431,0.005795853302114739,1.069753238418264
S16,window17,17,60,0,baseline,1,1080.0,1140.0,1.0,63,0.9838709677419355,56,0.9493447580645161,0.9698660714285714,0.12998758924520684,0.21452908258025827,0.12998758924520684,0.0008097626660598719,0.004556767176286226,0.17770551681331018
S16,window18,18,60,0,baseline,1,1140.0,1200.0,1.0,80,1.0,40,0.7458465189873418,0.66953125,0.1238496875942265,0.17428022766914855,0.1238496875942265,0.0033188775846960178,0.0036497106210635114,0.9093536253372629
S16,window19,19,60,0,baseline,1,1200.0,1260.0,1.0,73,1.0,50,0.8133680555555556,0.8153125,0.1223424528986157,0.14337934689956897,0.1223424528986157,0.003116862235063544,0.003143152732912451,0.9916356282742436
S16,window20,20,60,1,stress,2,2040.0,2100.0,1.0,100,1.0,66,0.601010101010101,0.46117424242424243,0.04302724360922853,0.057882299340325766,0.04302724360922853,0.0006076441611062558,0.00028559844603366435,2.127617182604106
S16,window21,21,60,1,stress,2,2100.0,2160.0,1.0,106,1.0,77,0.562797619047619,0.48214285714285715,0.05817602917918611,0.08279620619248457,0.05817602917918611,0.00028686548325052415,0.00042905452935661605,0.6685991258050349
S16,window22,22,60,1,stress,2,2160.0,2220.0,1.0,111,1.0,93,0.5387784090909091,0.5020161290322581,0.050003454940467366,0.07204611012189105,0.050003454940467366,0.0006116975630267703,0.0002106148335317266,2.9043422667313004
S16,window23,23,60,1,stress,2,2220.0,2280.0,1.0,91,0.9888888888888889,66,0.6548611111111111,0.5494791666666666,0.06835627473128483,0.09428931413270215,0.06835627473128483,0.001006269673228687,0.0008895355515973923,1.1312304172909875
S16,window24,24,60,1,stress,2,2280.0,2340.0,1.0,85,0.9761904761904762,50,0.7007068452380952,0.5653125,0.08590567592569189,0.10597390598633231,0.08590567592569189,0.001228542609133323,0.0010613009466997855,1.1575817518617986
S16,window25,25,60,1,stress,2,2340.0,2400.0,1.0,129,1.0,113,0.4642333984375,0.4091537610619469,0.030660132046969383,0.03903458824223808,0.030660132046969383,4.6929534922258036e-05,3.505007194512018e-05,1.3389283478715301
S16,window26,26,60,1,stress,2,2400.0,2460.0,1.0,137,1.0,129,0.4396829044117647,0.41969476744186046,0.02756523229956284,0.03601384553630034,0.02756523229956284,3.44092470376136e-05,5.4482906483477166e-05,0.6315604151560594
S16,window27,27,60,1,stress,2,2460.0,2520.0,1.0,131,1.0,130,0.4561298076923077,0.4561298076923077,0.030217072844820222,0.03023421772613983,0.030217072844820222,0.00019366661327166045,6.864277795871787e-05,2.821369108752163
S16,window28,28,60,1,stress,2,2520.0,2580.0,1.0,126,1.0,124,0.476875,0.4732862903225806,0.03040530470132192,0.0409297124567058,0.03040530470132192,0.00022639594069470679,5.9095497367105416e-05,3.831018449482186
S16,window29,29,60,1,stress,2,2580.0,2640.0,1.0,111,1.0,99,0.5428977272727272,0.4954229797979798,0.04226911328426439,0.06238030630572375,0.04226911328426439,0.0002150538024345929,0.000172609502930528,1.2458978143349844
S16,window30,30,60,2,meditation,4,5040.0,5100.0,1.0,78,1.0,61,0.7743506493506493,0.7891905737704918,0.13617512532565437,0.1717684328718464,0.13617512532565437,0.006280008005595373,0.004346739460386092,1.4447629223762037
S16,window31,31,60,2,meditation,4,5100.0,5160.0,1.0,77,1.0,66,0.7777549342105263,0.7634943181818182,0.1232682588967211,0.16157977236194654,0.1232682588967211,0.0026153773330844054,0.0038748649992321775,0.6749596008125843
S16,window32,32,60,2,meditation,4,5160.0,5220.0,1.0,71,0.9857142857142858,56,0.8421875,0.8116629464285714,0.12950246464069706,0.16048244912535678,0.12950246464069706,0.006026387560143837,0.003093115589367152,1.948322778773628
S16,window33,33,60,2,meditation,4,5220.0,5280.0,1.0,73,1.0,60,0.8279079861111112,0.82265625,0.1269004297688579,0.16449385887640564,0.1269004297688579,0.005880323520462018,0.003367027332775753,1.7464436546804987
S16,window34,34,60,2,meditation,4,5280.0,5340.0,1.0,70,1.0,62,0.8623188405797102,0.8578629032258065,0.12266948181593755,0.1556983088247963,0.12266948181593755,0.0030450900484495958,0.005762574258654949,0.5284253029583266
S16,window35,35,60,2,meditation,4,5340.0,5400.0,1.0,63,1.0,57,0.9553931451612904,0.9616228070175439,0.10219083533434482,0.14261060968000794,0.10219083533434482,0.0027180906389736668,0.0015934618648079592,1.7057770248560329
S17,window1,1,60,0,baseline,1,120.0,180.0,1.0,63,0.967741935483871,52,0.944304435483871,0.9242788461538461,0.13302036248698407,0.16587972919806546,0.13302036248698407,0.0014567913324362658,0.006498256726633222,0.22418186811019336
S17,window2,2,60,0,baseline,1,180.0,240.0,1.0,70,1.0,55,0.8566576086956522,0.8883522727272727,0.12747612096110103,0.17328963291264715,0.12747612096110103,0.0020518879259917282,0.0069915578092062365,0.2934807924050738
S17,window3,3,60,0,baseline,1,240.0,300.0,1.0,63,1.0,58,0.9420362903225806,0.9455818965517241,0.11405627711349034,0.16118840622895797,0.11405627711349034,0.004315240522466006,0.004367653147753579,0.9879998196938943
S17,window4,4,60,0,baseline,1,300.0,360.0,1.0,65,1.0,58,0.92724609375,0.9439655172413793,0.10933783554089108,0.15561824035907917,0.10933783554089108,0.0017817032103268219,0.004684707901060095,0.3803232235511723
S17,window5,5,60,0,baseline,1,360.0,420.0,1.0,66,1.0,58,0.9060096153846153,0.9307650862068966,0.14326755827126325,0.18940914013959584,0.14326755827126325,0.003517788482105504,0.011287438094452241,0.31165517389056524
S17,window6,6,60,0,baseline,1,420.0,480.0,1.0,67,1.0,66,0.9022253787878788,0.9022253787878788,0.09875791879377437,0.11208859069263713,0.09875791879377437,0.0014632957774448352,0.0026098057331867108,0.5606914563936043
S17,window7,7,60,0,baseline,1,480.0,540.0,1.0,68,1.0,60,0.8773320895522388,0.9010416666666666,0.11919006544754009,0.17484670949730194,0.11919006544754009,0.0014591996936607864,0.0026235210097203163,0.5561989739187742
S17,window8,8,60,0,baseline,1,540.0,600.0,1.0,67,0.9848484848484849,53,0.8877840909090909,0.9201061320754716,0.11290465326507622,0.16240867441130866,0.11290465326507622,0.0034500120964540215,0.0027128691853722533,1.2717207726256876
S17,window9,9,60,0,baseline,1,600.0,660.0,1.0,78,1.0,49,0.7700892857142857,0.8255739795918368,0.13115988383080318,0.20683461573979622,0.13115988383080318,0.0024095236483039624,0.0032027270801394136,0.7523349907788823
S17,window10,10,60,0,baseline,1,660.0,720.0,1.0,71,1.0,53,0.8459821428571429,0.8752948113207547,0.12479680440832785,0.1792951401897806,0.12479680440832785,0.0034010809109971613,0.0027581653781921706,1.2330953531243247
S17,window11,11,60,0,baseline,1,720.0,780.0,1.0,64,1.0,57,0.9278273809523809,0.9421600877192983,0.1443958636371507,0.21624441957085438,0.1443958636371507,0.0028959049024942984,0.00365688274865882,0.7919053197853789
S17,window12,12,60,0,baseline,1,780.0,840.0,1.0,67,1.0,56,0.8908617424242424,0.9659598214285714,0.12646005357058512,0.15168033727516922,0.12646005357058512,0.0023729771923748093,0.0031798406244514577,0.7462566438480427
S17,window13,13,60,0,baseline,1,840.0,900.0,1.0,65,0.984375,52,0.92431640625,0.9945913461538461,0.11660047745777108,0.1452961921589219,0.11660047745777108,0.001478580451917538,0.0036636618496552857,0.4035799461286685
S17,window14,14,60,0,baseline,1,900.0,960.0,1.0,70,0.9855072463768116,47,0.8657155797101449,0.9225398936170213,0.15090448734035966,0.14412904892687392,0.15090448734035966,0.009200223154532252,0.0027244045795215173,3.376966557642504
S17,window15,15,60,0,baseline,1,960.0,1020.0,1.0,69,1.0,58,0.8736213235294118,0.8785021551724138,0.11994924953090638,0.1667779918771101,0.11994924953090638,0.004146064505612237,0.004290062298805645,0.966434568273403
S17,window16,16,60,0,baseline,1,1020.0,1080.0,1.0,67,1.0,65,0.8989109848484849,0.8923076923076924,0.10700113019919615,0.14085538853205307,0.10700113019919615,0.0011361359690630168,0.002527380767533591,0.449530986251725
S17,window17,17,60,0,baseline,1,1080.0,1140.0,1.0,70,1.0,66,0.8596014492753623,0.8643465909090909,0.1088719183266306,0.1369032066124429,0.1088719183266306,0.0033798857951081326,0.00215214296610119,1.5704745680678986
S17,window18,18,60,0,baseline,1,1140.0,1200.0,1.0,71,0.9714285714285714,50,0.8415178571428571,0.865,0.15479825580412723,0.16828640022295324,0.15479825580412723,0.0029437899028223204,0.0022121347360843356,1.3307462040187823
S17,window19,19,60,0,baseline,1,1200.0,1260.0,1.0,72,1.0,60,0.8259242957746479,0.83828125,0.13109567439986022,0.14600978026215705,0.13109567439986022,0.0014574084204519778,0.002606024104354073,0.5592459478855089
S17,window20,20,60,1,stress,2,3540.0,3600.0,1.0,99,1.0,63,0.6029974489795918,0.5384424603174603,0.07853688038149943,0.11172588729175094,0.07853688038149943,0.001980736047313395,0.0017635672575217563,1.1231417678375442
S17,window21,21,60,1,stress,2,3600.0,3660.0,1.0,91,0.9777777777777777,52,0.659375,0.5871394230769231,0.1016016083101327,0.143105171372419,0.1016016083101327,0.001102187929994413,0.0019074037593541,0.5778472043945454
S17,window22,22,60,1,stress,2,3660.0,3720.0,1.0,94,1.0,63,0.6374327956989247,0.5942460317460317,0.08453230917097183,0.11633595179236504,0.08453230917097183,0.0016286287199496039,0.0011514911576036779,1.4143649381892587
S17,window23,23,60,1,stress,2,3720.0,3780.0,1.0,94,1.0,68,0.6421370967741935,0.6077665441176471,0.0867955040016193,0.12097050028952723,0.0867955040016193,0.0017646365382786812,0.0011693517707737381,1.5090724471311607
S17,window24,24,60,1,stress,2,3780.0,3840.0,1.0,93,1.0,66,0.6477581521739131,0.5672348484848485,0.0874192038094263,0.12840904256141178,0.0874192038094263,0.0009958531460632196,0.0019753867047013133,0.5041307323235208
S17,window25,25,60,1,stress,2,3840.0,3900.0,1.0,92,1.0,66,0.646978021978022,0.6489109848484849,0.10020470942185279,0.1327382428155851,0.10020470942185279,0.001014502939151322,0.0020973141990154563,0.48371528673555964
S17,window26,26,60,1,stress,2,3900.0,3960.0,1.0,90,0.9887640449438202,61,0.6664325842696629,0.5204918032786885,0.07391532202699752,0.0939884121292797,0.07391532202699752,0.00029867820294081555,0.00027760659166634744,1.075904578302643
S17,window27,27,60,1,stress,2,3960.0,4020.0,1.0,104,1.0,73,0.5776699029126213,0.4835188356164384,0.07346506564030704,0.09329679227954613,0.07346506564030704,0.0007910698782504142,0.0013947859102922864,0.5671622235448596
S17,window28,28,60,1,stress,2,4020.0,4080.0,1.0,104,1.0,72,0.5747876213592233,0.4854600694444444,0.07826924136209547,0.1011596493068621,0.07826924136209547,0.0010428705409772964,0.0013924674843168398,0.7489370866630616
S17,window29,29,60,1,stress,2,4080.0,4140.0,1.0,121,1.0,104,0.4940104166666667,0.45132211538461536,0.03938018010914874,0.057420236730311804,0.03938018010914874,0.00013019718652158908,0.0004359415615077252,0.29865743030165726
S17,window30,30,60,1,stress,2,4140.0,4200.0,1.0,110,1.0,84,0.5470183486238532,0.4700520833333333,0.05950840341922273,0.08532348416644274,0.05950840341922273,0.0008705481307245952,0.0012832191826252972,0.6784095363533832
S17,window31,31,60,2,meditation,4,5280.0,5340.0,1.0,66,0.9846153846153847,46,0.909375,0.9782608695652174,0.1450276347028549,0.15453924573461014,0.1450276347028549,0.010150308982559907,0.0021799387734098893,4.656235811009801
S17,window32,32,60,2,meditation,4,5340.0,5400.0,1.0,63,1.0,45,0.9480846774193549,1.0041666666666667,0.14999276602926928,0.18668442414607064,0.14999276602926928,0.002493428706775406,0.002549847596834978,0.9778736226707813
S17,window33,33,60,2,meditation,4,5400.0,5460.0,1.0,64,1.0,44,0.9236111111111112,0.9811789772727273,0.16807457506260953,0.21443787639850925,0.16807457506260953,0.008720552508022986,0.0052817891500038724,1.651060324514581
S17,window34,34,60,2,meditation,4,5460.0,5520.0,1.0,61,0.9833333333333333,46,0.9747395833333333,1.0934103260869565,0.15548348433683915,0.20070675904164265,0.15548348433683915,0.009462367189654238,0.0031545876893294524,2.999557508469699
